"","INCI_ID","WARD","UCRsummary","STATUTDESC","WEAPON1DESC","WEAPON2DESC","WEAPON_CATEGORY","Crime","CrimeType","CrimeCategory","DATE_REPT","ArrestID","ArrestDate","ArrestCharge","ArrestChargeDescription","Severity","Age","AgeGroup","ArresteeSex","ArresteeRace","ArresteeEthnicity"
"1157","2209040147",3,3,"Robbery - Miscellaneous","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/09/04 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158","2209070115",3,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/07 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","2209150135",2,15,"Weapons - Illegal","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/09/15 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","2209110119",4,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/11 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","2209140008",4,14,"Criminal Damage (Over $1000) - Malicious Mischief","HANDGUN","","FIREARM","Part 2","Criminal Damage","Property","2022/09/14 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","2209280176",3,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/28 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","2209010055",1,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/01 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","2209180127",3,3,"Robbery - Convenience Stores","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/09/18 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","2209300020",1,24,"Disorderly Conduct - Discharging Firearms or Fireworks","RIFLE","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/09/30 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","2209190088",6,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/09/19 00:00:00+00","AR220007478","2022/09/19 17:00:00+00","13-3102A8","POSSESS/USE WEAPON IN DRUG OFFENSE","Felony",23,"19-25","Male","White","Unknown/Not Recorded"
"1167","2209190088",6,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/09/19 00:00:00+00","AR220007478","2022/09/19 17:00:00+00","13-3407A1","DANGEROUS DRUG-POSS/USE","Felony",23,"19-25","Male","White","Unknown/Not Recorded"
"1168","2209190088",6,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/09/19 00:00:00+00","AR220007478","2022/09/19 17:00:00+00","13-3408A1","NARCOTIC DRUG (COCAINE/HEROIN)-POSSESS/USE","Felony",23,"19-25","Male","White","Unknown/Not Recorded"
"1169","2209190088",6,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/09/19 00:00:00+00","AR220007478","2022/09/19 17:00:00+00","13-3102A4","POSS WPN BY PROHIB PERSON","Felony",23,"19-25","Male","White","Unknown/Not Recorded"
"1170","2209190088",6,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/09/19 00:00:00+00","AR220007478","2022/09/19 17:00:00+00","13-3415A","DRUG PARAPHERNALIA VIOLATION","Felony/Misdemeanor",23,"19-25","Male","White","Unknown/Not Recorded"
"1171","2209090116",3,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/09 00:00:00+00","AR220006863","2022/09/09 22:00:00+00","13-1204","AGGRAVATED ASSAULT","Felony",37,"37-46","Male","White","Unknown/Not Recorded"
"1172","2209160018",4,4,"Aggravated Assault - Other","FIREARM","HANDGUN","FIREARM","Part 1","Agg. Assault","Violent","2022/09/16 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","2209060200",6,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/06 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","2209010220",6,24,"Disorderly Conduct - Discharging Firearms or Fireworks","HANDGUN","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/09/01 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","2209100149",6,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/10 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","2209030192",3,14,"Criminal Damage (Under $1000) - Malicious Mischief","FIREARM","HANDGUN","FIREARM","Part 2","Criminal Damage","Property","2022/09/03 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","2209250028",6,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/25 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","2209090006",4,3,"Robbery - Miscellaneous","FIREARM","HANDGUN","FIREARM","Part 1","Robbery","Violent","2022/09/09 00:00:00+00","AR220006842","2022/09/09 08:00:00+00","13-1904A1","ARMED ROBBERY-WITH DEADLY WPN","Felony",23,"19-25","Male","White","Not Hispanic or Latino"
"1179","2209090006",4,3,"Robbery - Miscellaneous","FIREARM","HANDGUN","FIREARM","Part 1","Robbery","Violent","2022/09/09 00:00:00+00","AR220006842","2022/09/09 08:00:00+00","13-1204A2","AGG ASSAULT","Felony",23,"19-25","Male","White","Not Hispanic or Latino"
"1180","2209220152",5,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/09/22 00:00:00+00","AR220009607","2022/09/22 23:00:00+00","13-2904","DISORDERLY CONDUCT","Misdemeanor",41,"37-46","Female","White","Unknown/Not Recorded"
"1181","2209220152",5,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/09/22 00:00:00+00","AR220009613","2022/09/22 23:00:00+00","13-2904","DISORDERLY CONDUCT","Misdemeanor",16,"15-18","Male","Unknown/Not Recorded","Unknown/Not Recorded"
"1182","2209200215",2,44,"Firearm Accident - Home","FIREARM","HANDGUN","FIREARM","Other","Firearm Accident","Accident","2022/09/20 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2209010067",3,3,"Robbery - Highway","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/09/01 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2209080170",2,24,"Disorderly Conduct - Discharging Firearms or Fireworks","HANDGUN","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/09/08 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2209100192",5,4,"Aggravated Assault - Domestic Violence (DV)","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/10 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2209250076",1,9,"Assault - Minor Injury (DV)","FIREARM","HANDGUN","FIREARM","Part 2","Assault","Violent","2022/09/25 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2209280067",5,3,"Robbery - Carjacking","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/09/24 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2209160017",5,24,"Disorderly Conduct - Discharging Firearms or Fireworks","FIREARM","HANDGUN","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/09/16 00:00:00+00","AR220007273","2022/09/16 09:00:00+00","13-2904A6","DISORD CONDUCT-WEAPON/INSTR","Felony",27,"26-36","Male","White","Not Hispanic or Latino"
"1189","2209160017",5,24,"Disorderly Conduct - Discharging Firearms or Fireworks","FIREARM","HANDGUN","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/09/16 00:00:00+00","AR220007273","2022/09/16 09:00:00+00","13-3107A","DISCHARGE FIREARM IN CITY LIMITS","Felony",27,"26-36","Male","White","Not Hispanic or Latino"
"1190","2209160019",5,24,"Disorderly Conduct - Discharging Firearms or Fireworks","HANDGUN","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/09/16 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2209100065",1,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/10 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2209130214",3,9,"Other Assaults - No Injury","HANDGUN","","FIREARM","Part 2","Assault","Violent","2022/09/13 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2209180029",1,24,"Disorderly Conduct - Discharging Firearms or Fireworks","HANDGUN","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/09/18 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2209260188",5,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/26 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2209030182",4,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/03 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2209030015",6,24,"Disorderly Conduct - Discharging Firearms or Fireworks","FIREARM","RIFLE","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/09/03 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2209010170",4,3,"Robbery - Bank","FIREARM","HANDGUN","FIREARM","Part 1","Robbery","Violent","2022/09/01 00:00:00+00","AR220007179","2022/09/09 03:00:00+00","13-1204","AGGRAVATED ASSAULT","Felony",26,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"1198","2209010170",4,3,"Robbery - Bank","FIREARM","HANDGUN","FIREARM","Part 1","Robbery","Violent","2022/09/01 00:00:00+00","AR220007179","2022/09/09 03:00:00+00","13-1904","ARMED ROBBERY","Felony",26,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"1199","2209090177",4,15,"Weapons - Other","SHOTGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/09/09 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2209040111",6,3,"Robbery - Miscellaneous","FIREARM","HANDGUN","FIREARM","Part 1","Robbery","Violent","2022/09/04 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","2209200211",5,3,"Robbery - Convenience Stores","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/09/20 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2210120140",1,4,"Aggravated Assault - Other","BLUNT_OBJECT","RIFLE","FIREARM","Part 1","Agg. Assault","Violent","2022/10/12 00:00:00+00","AR220008883","2022/10/13 02:00:00+00","13-2904A6","DISORD CONDUCT-WEAPON/INSTR","Felony",71,"65+","Male","American Indian or Alaska Native","Unknown/Not Recorded"
"1203","2210120140",1,4,"Aggravated Assault - Other","BLUNT_OBJECT","RIFLE","FIREARM","Part 1","Agg. Assault","Violent","2022/10/12 00:00:00+00","AR220008883","2022/10/13 02:00:00+00","13-1204A2","AGG ASSAULT","Felony",71,"65+","Male","American Indian or Alaska Native","Unknown/Not Recorded"
"1204","2210120140",1,4,"Aggravated Assault - Other","BLUNT_OBJECT","RIFLE","FIREARM","Part 1","Agg. Assault","Violent","2022/10/12 00:00:00+00","AR220008884","2022/10/13 02:00:00+00","13-2904A1","DISORDERLY CONDUCT - NOISE","Misdemeanor",32,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"1205","2210120140",1,4,"Aggravated Assault - Other","BLUNT_OBJECT","RIFLE","FIREARM","Part 1","Agg. Assault","Violent","2022/10/12 00:00:00+00","AR220008886","2022/10/13 02:00:00+00","13-2904","DISORDERLY CONDUCT","Misdemeanor",33,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"1206","2210120140",1,4,"Aggravated Assault - Other","BLUNT_OBJECT","RIFLE","FIREARM","Part 1","Agg. Assault","Violent","2022/10/12 00:00:00+00","AR220008885","2022/10/13 02:00:00+00","13-2904A1","DISORDERLY CONDUCT - NOISE","Misdemeanor",28,"26-36","Male","Black or African American","Unknown/Not Recorded"
"1207","2210160074",1,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/10/16 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","2210200227",NA,24,"Disorderly Conduct - Discharging Firearms or Fireworks","HANDGUN","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/10/20 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","2210070050",6,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/07 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","2210020049",5,4,"Aggravated Assault - Domestic Violence (DV)","HANDGUN","PERSONAL_WEAPONS","FIREARM","Part 1","Agg. Assault","Violent","2022/10/02 00:00:00+00","AR220008264","2022/10/02 19:00:00+00","13-1204DV","AGGRAVATED ASSAULT (DOMESTIC-VIOLENCE-RELATED)","Felony",41,"37-46","Female","Hispanic or Latino","Hispanic or Latino"
"1211","2209300192",6,4,"Aggravated Assault - Other","BLUNT_OBJECT","HANDGUN","FIREARM","Part 1","Agg. Assault","Violent","2022/09/30 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","2210190125",1,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/10/19 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","2210230048",2,3,"Robbery - Residence","HANDGUN","KNIFE_CUTTING_INSTRUMENT","FIREARM","Part 1","Robbery","Violent","2022/10/22 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214","2209300181",3,3,"Robbery - Carjacking","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/09/30 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","2210270012",3,3,"Robbery - Miscellaneous","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/10/27 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","2210030218",5,3,"Robbery - Service Station","FIREARM","HANDGUN","FIREARM","Part 1","Robbery","Violent","2022/10/03 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","2210060008",5,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/06 00:00:00+00","AR220008491","2022/10/06 09:00:00+00","13-3102A","MISCONDUCT WEAPONS/MISCONDUCT","Felony",28,"26-36","Male","Hispanic or Latino","Hispanic or Latino"
"1218","2210130001",2,15,"Weapons - Other","FIREARM","HANDGUN","FIREARM","Part 2","Weapons Violation","Violation","2022/10/13 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","2210020021",3,24,"Disorderly Conduct - Discharging Firearms or Fireworks","HANDGUN","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/10/02 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","2210090105",4,15,"Weapons - Carrying Concealed","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/09 00:00:00+00","AR220008687","2022/10/09 23:00:00+00","13-3102A1B","CARRY DEADLY WPN-FAIL TO ADMIT","Felony",15,"15-18","Male","White","Not Hispanic or Latino"
"1221","2210090105",4,15,"Weapons - Carrying Concealed","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/09 00:00:00+00","AR220008687","2022/10/09 23:00:00+00","13-3111A","MINOR CARRYING FIREARM","Felony",15,"15-18","Male","White","Not Hispanic or Latino"
"1222","2210100102",4,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/10/04 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","2210200183",3,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/10/20 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","2210210019",6,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/10/21 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2210230005",1,6,"Larceny - Shoplifting","HANDGUN","","FIREARM","Part 1","Larceny","Property","2022/10/22 00:00:00+00","AR220009964","2022/10/23 08:00:00+00","13-1805","SHOPLIFTING","Misdemeanor",16,"15-18","Male","White","Unknown/Not Recorded"
"1226","2210230005",1,6,"Larceny - Shoplifting","HANDGUN","","FIREARM","Part 1","Larceny","Property","2022/10/22 00:00:00+00","AR220009964","2022/10/23 08:00:00+00","13-3111A","MINOR CARRYING FIREARM","Felony",16,"15-18","Male","White","Unknown/Not Recorded"
"1227","2210200242",NA,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/20 00:00:00+00","AR220009358","2022/10/21 07:00:00+00","13-3102","MISCONDUCT INVOLVING WEAPONS","Misdemeanor",18,"15-18","Male","Hispanic or Latino","Hispanic or Latino"
"1228","2210180190",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/18 00:00:00+00","AR220009221","2022/10/19 01:00:00+00","13-3102A4","POSS WPN BY PROHIB PERSON","Felony",56,"47-56","Male","White","Unknown/Not Recorded"
"1229","2210180190",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/18 00:00:00+00","AR220009221","2022/10/19 01:00:00+00","13-3407A2","DANGEROUS DRUG-POSS FOR SALE","Felony",56,"47-56","Male","White","Unknown/Not Recorded"
"1230","2210180190",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/18 00:00:00+00","AR230011875","2022/10/19 01:00:00+00","13-3408","NARCOTIC DRUG VIOLATION","Felony",35,"26-36","Male","White","Unknown/Not Recorded"
"1231","2210180190",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/18 00:00:00+00","AR220009221","2022/10/19 01:00:00+00","13-3102A8","POSSESS/USE WEAPON IN DRUG OFFENSE","Felony",56,"47-56","Male","White","Unknown/Not Recorded"
"1232","2210180190",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/18 00:00:00+00","AR220009221","2022/10/19 01:00:00+00","13-3408A2","NARCOTIC DRUG (COCAINE/HEROIN)-POSSESS FOR SALE","Felony",56,"47-56","Male","White","Unknown/Not Recorded"
"1233","2210180190",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/18 00:00:00+00","AR220009221","2022/10/19 01:00:00+00","13-3415A","DRUG PARAPHERNALIA VIOLATION","Felony/Misdemeanor",56,"47-56","Male","White","Unknown/Not Recorded"
"1234","2210180190",3,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/18 00:00:00+00","AR230011875","2022/10/19 01:00:00+00","13-3415","DRUG PARAPHERNALIA-POSSESS/SELL/MANUFACTURE","Felony/Misdemeanor",35,"26-36","Male","White","Unknown/Not Recorded"
"1235","2210080040",6,14,"Criminal Damage (Over $1000) - Intentional Vandalism","HANDGUN","","FIREARM","Part 2","Criminal Damage","Property","2022/10/08 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","2210090037",5,24,"Disorderly Conduct - Discharging Firearms or Fireworks","FIREARM","RIFLE","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/10/09 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","2210230142",1,24,"Disorderly Conduct - Discharging Firearms or Fireworks","HANDGUN","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/10/23 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","2209060100",5,4,"Aggravated Assault - Peace Officer (Non-Serious Injury)","RIFLE","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/06 00:00:00+00","AR220006710","2022/09/06 21:00:00+00","13-1204A11","AGG ASLT-USES SIM DEADLY WPN","Felony",48,"47-56","Male","White","Unknown/Not Recorded"
"1239","2301010055",1,14,"Criminal Damage (Over $1000) - Intentional Vandalism","HANDGUN","","FIREARM","Part 2","Criminal Damage","Property","2023/01/01 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","2211080171",1,14,"Criminal Damage (Under $1000) - Intentional Vandalism (DV)","HANDGUN","","FIREARM","Part 2","Criminal Damage","Property","2022/11/08 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","2209230007",NA,4,"Aggravated Assault - Other","RIFLE","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/23 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","2205020019",NA,1,"Criminal Homicide - Murder","FIREARM","HANDGUN","FIREARM","Part 1","Homicide","Violent","2022/05/02 00:00:00+00","AR230018287","2022/06/15 23:00:00+00","13-1105","MURDER 1ST DEGREE","Felony",18,"15-18","Male","Hispanic or Latino","Hispanic or Latino"
"1243","2205020019",NA,1,"Criminal Homicide - Murder","FIREARM","HANDGUN","FIREARM","Part 1","Homicide","Violent","2022/05/02 00:00:00+00","AR230018287","2022/06/15 23:00:00+00","13-1304","KIDNAP","Felony",18,"15-18","Male","Hispanic or Latino","Hispanic or Latino"
"1244","2205020019",NA,1,"Criminal Homicide - Murder","FIREARM","HANDGUN","FIREARM","Part 1","Homicide","Violent","2022/05/02 00:00:00+00","AR230018287","2022/06/15 23:00:00+00","13-1904","ARMED ROBBERY","Felony",18,"15-18","Male","Hispanic or Latino","Hispanic or Latino"
"1245","2205020019",NA,1,"Criminal Homicide - Murder","FIREARM","HANDGUN","FIREARM","Part 1","Homicide","Violent","2022/05/02 00:00:00+00","AR220002452","2022/06/15 23:00:00+00","13-1105","MURDER 1ST DEGREE","Felony",18,"15-18","Male","Hispanic or Latino","Hispanic or Latino"
"1246","2205020019",NA,1,"Criminal Homicide - Murder","FIREARM","HANDGUN","FIREARM","Part 1","Homicide","Violent","2022/05/02 00:00:00+00","AR220002437","2022/06/15 21:00:00+00","13-3111","MINOR CARRYING FIREARM","Felony",17,"15-18","Female","Hispanic or Latino","Hispanic or Latino"
"1247","2205020019",NA,1,"Criminal Homicide - Murder","FIREARM","HANDGUN","FIREARM","Part 1","Homicide","Violent","2022/05/02 00:00:00+00","AR220002527","2022/06/17 20:00:00+00","13-1105A2","MURDER 1ST DEG-DURING CRIME","Felony",19,"19-25","Female","Hispanic or Latino","Hispanic or Latino"
"1248","2209020007",4,15,"Weapons - Illegal","SHOTGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/09/02 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249","2205190073",5,3,"Robbery - Highway","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/05/18 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","2207230037",6,24,"Disorderly Conduct - Discharging Firearms or Fireworks","SHOTGUN","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/07/23 00:00:00+00","AR220004497","2022/07/23 16:00:00+00","13-3107A","DISCHARGE FIREARM IN CITY LIMITS","Felony",33,"26-36","Male","Native Hawaiian or Other Pacific Islander","Unknown/Not Recorded"
"1251","2207230037",6,24,"Disorderly Conduct - Discharging Firearms or Fireworks","SHOTGUN","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/07/23 00:00:00+00","AR220004497","2022/07/23 16:00:00+00","13-3623B1","CHILD/VUL ADULT ABUSE-INTENTIONAL -- MINOR INJURY/DANGER","Felony",33,"26-36","Male","Native Hawaiian or Other Pacific Islander","Unknown/Not Recorded"
"1252","2210110110",3,24,"Disorderly Conduct - Discharging Firearms or Fireworks","HANDGUN","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/10/11 00:00:00+00","AR220008817","2022/10/11 22:00:00+00","13-3107","DSCHRG FIREARM IN CITY LIMIT","Felony",60,"57-64","Male","White","Unknown/Not Recorded"
"1253","2210300011",6,4,"Aggravated Assault - Drive-By","RIFLE","","FIREARM","Part 1","Agg. Assault","Violent","2022/10/30 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","2203090128  ",6,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/09 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2212060210",NA,60,"Assist Other Agency - County Criminal Justice","HANDGUN","RIFLE","FIREARM","Other","Assist Other Agency/Jurisdiction","Assist","2022/12/06 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2211160155",3,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/11/16 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2210260161",4,15,"Weapons - Other","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/10/26 00:00:00+00","AR220010794","2022/11/16 20:00:00+00","13-3102A4","POSS WPN BY PROHIB PERSON","Felony",42,"37-46","Male","Hispanic or Latino","Hispanic or Latino"
"1258","2209230007",3,4,"Aggravated Assault - Other","RIFLE","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/23 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2203080220  ",3,26,"OTHER OFFENSES/OTHER MISDEMEANORS","HANDGUN","","FIREARM","Part 2","Other Felony/Misdemeanor","Violent","2022/03/08 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2208140043",1,3,"Robbery - Highway","FIREARM","HANDGUN","FIREARM","Part 1","Robbery","Violent","2022/08/14 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","2209040151",2,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/04 00:00:00+00","AR220006623","2022/09/05 06:00:00+00","13-3107A","DISCHARGE FIREARM IN CITY LIMITS","Felony",21,"19-25","Male","White","Unknown/Not Recorded"
"1262","2209040151",2,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/09/04 00:00:00+00","AR220006623","2022/09/05 06:00:00+00","13-1204A2","AGG ASSAULT","Felony",21,"19-25","Male","White","Unknown/Not Recorded"
"1263","2206200214",3,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/06/20 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2206220188",1,4,"Aggravated Assault - Other","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/06/22 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
